Date,Open,High,Low,Close,Volume,Ticker
2015-07-21,94.5229,94.9284,94.513,94.8935,749672.47829589,IEF
2015-07-22,94.9224,95.1495,94.9124,95.0041,580345.58132363,IEF
2015-07-23,94.9463,95.3876,94.8935,95.3876,1179863.5220119,IEF
2015-07-24,95.4564,95.5281,95.304,95.4852,1217205.4035768,IEF
2015-07-27,95.7851,95.832,95.6506,95.7652,1543121.459002,IEF
2015-07-28,95.5579,95.6407,95.4852,95.5281,6876392.1990209,IEF
2015-07-29,95.4364,95.7253,95.2571,95.3876,2335243.3618989,IEF
2015-07-30,95.3208,95.5281,95.2671,95.5032,757102.90941883,IEF
2015-07-31,95.9504,96.1159,95.8418,96.0381,1233277.9019163,IEF
2015-08-03,96.0581,96.4156,96.0182,96.319,2907480.9194208,IEF
2015-08-04,96.1905,96.2404,95.7652,95.813,1146182.6485943,IEF
2015-08-05,95.6207,95.6407,95.3398,95.4852,1419914.029347,IEF
2015-08-06,95.6207,95.822,95.5759,95.7851,809584.72102909,IEF
2015-08-07,95.8608,96.2005,95.803,96.1716,1696970.13151,IEF
2015-08-10,95.8418,95.9504,95.6795,95.7652,1243436.7728923,IEF
2015-08-11,96.2802,96.5949,96.2802,96.4057,2504748.9425702,IEF
2015-08-12,96.5571,96.855,96.3569,96.3668,1953559.9232522,IEF
2015-08-13,96.1527,96.3569,96.0381,96.1257,1799538.5900913,IEF
2015-08-14,95.9405,96.1816,95.8418,96.0182,677595.69025763,IEF
2015-08-17,96.338,96.4156,96.1716,96.1905,1001560.2787682,IEF
2015-08-18,96.0281,96.2304,95.9993,96.0381,763898.91302629,IEF
2015-08-19,95.832,96.6637,95.822,96.5949,1598166.0766994,IEF
2015-08-20,96.7384,96.9466,96.6637,96.855,2139002.4837273,IEF
2015-08-21,96.9935,97.3282,96.8868,97.2704,2349563.1538428,IEF
2015-08-24,98.0663,98.3054,97.1987,97.4427,3402087.4366209,IEF
2015-08-25,97.0303,97.0403,96.5481,96.8749,3236825.0918801,IEF
2015-08-26,96.4535,96.865,96.2304,96.2982,3886869.3618999,IEF
2015-08-27,96.1716,96.4256,96.0879,96.2602,1564531.379968,IEF
2015-08-28,96.6049,96.6836,96.2005,96.2702,2210699.8198655,IEF
2015-08-31,96.5949,96.6049,96.0879,96.1159,6009720.0438481,IEF
2015-09-01,96.3768,96.5661,96.2802,96.5382,4142366.974628,IEF
2015-09-02,96.319,96.5382,96.2404,96.2802,2697387.0353728,IEF
2015-09-03,96.5093,96.5571,96.2702,96.5093,1978772.3939471,IEF
2015-09-04,96.6637,96.8868,96.4934,96.7872,1570024.3979503,IEF
2015-09-08,96.4057,96.4993,96.309,96.3858,1749209.0135969,IEF
2015-09-09,96.0182,96.5481,95.9893,96.4256,1543516.9723582,IEF
2015-09-10,96.338,96.347,96.0979,96.2105,1769311.9335738,IEF
2015-09-11,96.4057,96.5761,96.3668,96.4535,1180947.6702979,IEF
2015-09-14,96.6239,96.6339,96.4346,96.5481,991375.30792605,IEF
2015-09-15,96.3569,96.3958,95.7652,95.7851,2102170.5533933,IEF
2015-09-16,95.7353,95.9504,95.6795,95.7552,1441985.4815356,IEF
2015-09-17,95.7253,96.5661,95.7253,96.5571,2644986.534884,IEF
2015-09-18,96.7872,97.0034,96.6737,96.9845,2291297.2103587,IEF
2015-09-21,96.6239,96.9845,96.3668,96.4535,1758381.1088645,IEF
2015-09-22,96.7962,97.0921,96.7285,96.9168,1541635.7743138,IEF
2015-09-23,96.835,96.9267,96.6737,96.7962,1507119.7051796,IEF
2015-09-24,97.2206,97.3282,96.9267,96.9566,1538876.2153896,IEF
2015-09-25,96.6537,96.7772,96.5761,96.6906,1727667.5894592,IEF
2015-09-28,96.825,97.2704,96.7872,97.2704,2127672.1302978,IEF
2015-09-29,97.358,97.7097,97.2704,97.63,2718491.7886732,IEF
2015-09-30,97.4039,97.6798,97.374,97.6499,2956227.4386495,IEF
2015-10-01,97.8382,97.9886,97.6898,97.7296,11141982.66476,IEF
2015-10-02,98.6291,98.7916,98.0663,98.2158,3662295.071347,IEF
2015-10-05,98.0175,98.0175,97.6111,97.6499,3347555.7816773,IEF
2015-10-06,97.5733,97.9179,97.5333,97.8681,2320790.0591012,IEF
2015-10-07,97.6111,97.7496,97.4627,97.6021,2578881.5969877,IEF
2015-10-08,97.6399,97.7296,97.2305,97.3282,2400976.8786232,IEF
2015-10-09,97.2804,97.4726,97.2305,97.384,1179588.4695764,IEF
2015-10-12,97.5931,97.7595,97.5025,97.7396,1473969.8636539,IEF
2015-10-13,97.7784,97.878,97.5633,97.8382,2040287.7707663,IEF
2015-10-14,98.1869,98.4,97.9976,98.3801,1499579.8553871,IEF
2015-10-15,98.2158,98.2357,97.9886,98.0563,1186205.7894849,IEF
2015-10-16,98.1381,98.1381,97.9079,97.9687,1955571.6206273,IEF
2015-10-19,97.9687,97.9886,97.6898,97.9179,1924201.5892044,IEF
2015-10-20,97.6111,97.6599,97.5025,97.5533,1251281.7903505,IEF
2015-10-21,97.7496,97.9886,97.7496,97.9179,7254001.047026,IEF
2015-10-22,97.9687,98.1081,97.7884,98.0275,2659751.0283934,IEF
2015-10-23,97.5633,97.5633,97.3939,97.4238,2238715.0146479,IEF
2015-10-26,97.6021,97.7396,97.5733,97.6997,3454044.2393853,IEF
2015-10-27,97.9378,98.0992,97.878,97.9687,1514576.2361687,IEF
2015-10-28,97.9179,97.9378,97.2804,97.4138,2270269.7528158,IEF
2015-10-29,97.1608,97.1708,96.7673,96.7872,1954911.0932456,IEF
2015-10-30,96.855,97.0303,96.8162,96.9845,3777564.1263304,IEF
2015-11-02,96.7673,96.825,96.6637,96.6906,5852010.5988328,IEF
2015-11-03,96.6049,96.6637,96.4256,96.4635,2138555.7744799,IEF
2015-11-04,96.4934,96.6149,96.2802,96.3668,2129111.6382998,IEF
2015-11-05,96.3668,96.3958,96.1617,96.2982,1712057.8618231,IEF
2015-11-06,95.7253,95.7851,95.5579,95.6705,3269371.6249614,IEF
2015-11-09,95.3776,95.6506,95.3588,95.5191,3550615.7517996,IEF
2015-11-10,95.6605,95.832,95.5659,95.6895,1616682.9278875,IEF
2015-11-11,95.6037,95.6895,95.5659,95.6407,1804133.1703737,IEF
2015-11-12,95.6506,95.832,95.6506,95.6994,2642258.0950311,IEF
2015-11-13,95.8708,96.0779,95.8708,96.0481,2935445.922153,IEF
2015-11-16,96.2204,96.2982,96.068,96.1716,1555885.2973874,IEF
2015-11-17,95.8708,96.2802,95.794,96.1527,1299600.6733109,IEF
2015-11-18,96.0381,96.2005,95.9305,96.1069,1036933.6281211,IEF
2015-11-19,96.328,96.4057,96.2602,96.2982,2166588.0345593,IEF
2015-11-20,96.3569,96.4346,96.1816,96.1816,1418432.3600228,IEF
2015-11-23,96.1337,96.3858,96.0979,96.2982,1516565.8490417,IEF
2015-11-24,96.3569,96.5093,96.328,96.3958,1205433.3601048,IEF
2015-11-25,96.4436,96.5093,96.2982,96.4436,828546.2737826,IEF
2015-11-27,96.5382,96.5949,96.5283,96.5481,836588.04407792,IEF
2015-11-30,96.5382,96.5861,96.5283,96.5861,2496658.9879066,IEF
2015-12-01,96.4346,96.9367,96.4346,96.9267,3090339.5931476,IEF
2015-12-02,96.7006,96.7673,96.5481,96.6438,1739132.4575834,IEF
2015-12-03,96.2602,96.2602,95.5032,95.6795,3029344.2059695,IEF
2015-12-04,95.8418,96.1257,95.7552,96.0182,2458669.6288931,IEF
2015-12-07,96.0779,96.5382,96.0481,96.319,2152051.4129582,IEF
2015-12-08,96.5571,96.5571,96.2702,96.3768,1673977.1532782,IEF
2015-12-09,96.319,96.6049,96.1159,96.5183,4087133.6348216,IEF
2015-12-10,96.5571,96.5661,96.2982,96.309,1701813.6643617,IEF
2015-12-11,96.7474,97.1987,96.7205,97.0621,3692952.375656,IEF
2015-12-14,96.6438,96.7772,96.3668,96.3668,2423357.5138416,IEF
2015-12-15,96.0082,96.2204,95.9694,96.1337,1752255.6710487,IEF
2015-12-16,95.9405,96.2105,95.6994,95.8608,2105686.0045946,IEF
2015-12-17,96.0082,96.319,96.0082,96.2702,1324489.9072021,IEF
2015-12-18,96.4934,96.6836,96.4156,96.5949,4842332.2578529,IEF
2015-12-21,96.5761,96.7474,96.5761,96.6239,1765585.6757612,IEF
2015-12-22,96.4934,96.5481,96.2902,96.3858,1554847.3257877,IEF
2015-12-23,96.1437,96.2204,96.0481,96.1716,1520750.8621938,IEF
2015-12-24,96.2503,96.338,96.1716,96.338,719425.74495818,IEF
2015-12-28,96.309,96.5093,96.2602,96.3569,2417367.5945615,IEF
2015-12-29,96.2602,96.2602,95.7751,95.8418,1927116.7434845,IEF
2015-12-30,95.7751,95.9993,95.7253,95.8798,1470180.363858,IEF
2015-12-31,96.0481,96.1816,95.9086,95.9993,2095986.8927992,IEF
2016-01-04,96.4436,96.7006,96.3569,96.4057,6799926.6181064,IEF
2016-01-05,96.338,96.5481,96.2204,96.3768,2334334.8857888,IEF
2016-01-06,96.7574,96.9566,96.6737,96.9367,2096089.2845818,IEF
2016-01-07,97.0721,97.1608,96.7205,97.1608,3415484.6986808,IEF
2016-01-08,97.0621,97.4726,96.9755,97.4238,1961077.6885426,IEF
2016-01-11,97.0621,97.3282,96.9845,97.0921,5296015.1887804,IEF
2016-01-12,97.0523,97.7984,96.9845,97.5633,9855632.6927222,IEF
2016-01-13,97.4925,98.0992,97.4039,97.9787,2929552.3716095,IEF
2016-01-14,97.8681,98.0663,97.5125,97.7595,2849495.0475772,IEF
2016-01-15,98.4,98.42,98.1281,98.2456,4766192.9252652,IEF
2016-01-19,98.0663,98.3204,97.9886,98.0893,5384349.1819033,IEF
2016-01-20,98.5893,98.919,98.5186,98.5993,5442125.2509767,IEF
2016-01-21,98.7009,98.7916,98.2756,98.3402,2623451.1337923,IEF
2016-01-22,98.0175,98.1958,97.888,98.1081,1908974.3249914,IEF
2016-01-25,98.3402,98.4688,98.2357,98.4489,1309566.8068137,IEF
2016-01-26,98.4588,98.6391,98.3602,98.5285,1416384.5243715,IEF
2016-01-27,98.4588,98.6291,98.0893,98.6093,1981939.5123196,IEF
2016-01-28,98.4588,98.7596,98.41,98.7009,2444433.1557527,IEF
2016-01-29,99.0535,99.2886,98.919,99.2189,4184759.1802917,IEF
2016-02-01,99.1133,99.2189,98.8602,99.0037,7480987.5675151,IEF
2016-02-02,99.458,99.7668,99.448,99.6871,4547719.9803441,IEF
2016-02-03,99.5975,100.225,99.5477,99.5775,13335876.178511,IEF
2016-02-04,99.6971,99.866,99.5377,99.8261,2669505.3514443,IEF
2016-02-05,99.6273,100.026,99.5477,99.9658,1581442.0855473,IEF
2016-02-08,100.295,100.743,100.245,100.673,3091797.1702877,IEF
2016-02-09,101.002,101.002,100.613,100.693,2942357.3674761,IEF
2016-02-10,100.673,101.041,100.444,101.002,2225971.2530826,IEF
2016-02-11,101.789,102.018,101.361,101.491,4109932.8717392,IEF
2016-02-12,101.022,101.171,100.514,100.683,3578219.3717697,IEF
2016-02-16,100.514,100.534,100.265,100.395,3093041.9331345,IEF
2016-02-17,100.205,100.225,99.886,100.165,5332629.2856162,IEF
2016-02-18,100.076,100.663,100.076,100.613,3432275.9471803,IEF
2016-02-19,100.524,100.723,100.424,100.613,1471386.9807467,IEF
2016-02-22,100.514,100.593,100.434,100.514,1111469.8266229,IEF
2016-02-23,100.255,100.793,100.225,100.693,2479137.9469959,IEF
2016-02-24,101.101,101.451,100.613,100.693,3236949.5681647,IEF
2016-02-25,101.002,101.241,100.793,101.012,2178075.9910267,IEF
2016-02-26,100.484,100.623,100.375,100.524,3247979.7731335,IEF
2016-02-29,100.534,100.723,100.474,100.673,4240251.5110775,IEF
2016-03-01,100.793,100.793,99.876,99.9259,6470610.5531953,IEF
2016-03-02,99.6572,99.7768,99.5477,99.7369,3301728.4320928,IEF
2016-03-03,99.717,99.9857,99.6373,99.866,2294929.1071167,IEF
2016-03-04,99.6572,99.8171,99.3484,99.5177,1953112.2101637,IEF
2016-03-07,99.3683,99.3882,99.2388,99.3186,2576116.0150175,IEF
2016-03-08,99.9159,100.105,99.8361,99.9059,1916340.5102901,IEF
2016-03-09,99.5775,99.6971,99.3882,99.4979,1686210.9636127,IEF
2016-03-10,99.5078,99.6273,98.9888,99.1492,3068694.7733864,IEF
2016-03-11,99.1591,99.1591,98.7916,98.8503,1957197.8430562,IEF
2016-03-14,98.9888,99.1293,98.8802,98.929,2919074.2791937,IEF
2016-03-15,99.1492,99.2288,98.8802,98.9091,3246452.9309641,IEF
2016-03-16,98.7916,101.201,98.6929,99.4281,2250561.3423541,IEF
2016-03-17,99.5477,99.6572,99.4679,99.5477,3010451.9182453,IEF
2016-03-18,99.6771,99.846,99.5975,99.717,2669528.4397874,IEF
2016-03-21,99.4979,99.5675,99.3982,99.4281,1891487.4146751,IEF
2016-03-22,99.6572,99.6771,99.199,99.2288,1576378.7115153,IEF
2016-03-23,99.3384,99.7768,99.3384,99.6771,1541006.3660034,IEF
2016-03-24,99.856,99.9558,99.4082,99.5775,1697599.5398205,IEF
2016-03-28,99.6871,99.8959,99.6173,99.727,1416006.0763124,IEF
2016-03-29,99.9758,100.395,99.9059,100.395,3092787.9613601,IEF
2016-03-30,100.185,100.335,99.9857,100.255,3079833.3931838,IEF
2016-03-31,100.375,100.693,100.245,100.633,4121908.6949352,IEF
2016-04-01,100.633,100.733,100.385,100.593,6009509.2372369,IEF
2016-04-04,100.683,100.763,100.564,100.693,3323446.5322475,IEF
2016-04-05,101.091,101.161,100.963,101.121,2136557.1270378,IEF
2016-04-06,100.983,101.071,100.753,100.883,1802071.2809482,IEF
2016-04-07,101.191,101.481,101.151,101.431,2266024.5092033,IEF
2016-04-08,101.221,101.291,101.091,101.281,1433950.7381273,IEF
2016-04-11,101.012,101.321,100.983,101.261,962958.57674143,IEF
2016-04-12,100.953,101.061,100.753,100.833,1492489.726365,IEF
2016-04-13,100.683,100.963,100.663,100.903,1605467.0123327,IEF
2016-04-14,100.693,100.843,100.593,100.673,1537049.2247595,IEF
2016-04-15,100.773,101.071,100.733,100.973,1814937.5111162,IEF
2016-04-18,100.893,100.893,100.703,100.873,1420847.6014821,IEF
2016-04-19,100.723,100.813,100.583,100.693,1335245.0597354,IEF
2016-04-20,100.703,100.873,100.195,100.225,2123754.1388533,IEF
2016-04-21,100.006,100.175,99.9458,100.056,1791795.9644157,IEF
2016-04-22,100.056,100.115,99.886,99.9558,1042395.5270322,IEF
2016-04-25,99.9059,100.036,99.8261,99.8361,1550535.8286689,IEF
2016-04-26,99.7868,99.7971,99.5576,99.6173,1234000.6674403,IEF
2016-04-27,99.8959,100.255,99.7369,100.195,1898451.0597305,IEF
2016-04-28,100.195,100.534,100.145,100.504,3073490.1218698,IEF
2016-04-29,100.305,100.554,100.225,100.464,3129550.6266648,IEF
2016-05-02,100.305,100.414,100.185,100.195,2313538.3116773,IEF
2016-05-03,100.723,100.843,100.673,100.753,2548538.4949135,IEF
2016-05-04,100.773,100.963,100.613,100.943,1286597.9207662,IEF
2016-05-05,100.903,101.241,100.723,101.241,1374692.9997297,IEF
2016-05-06,101.161,101.211,100.873,100.983,1831845.2051724,IEF
2016-05-09,101.121,101.201,101.032,101.181,1595935.5419851,IEF
2016-05-10,101.141,101.221,101.051,101.171,1647337.2206735,IEF
2016-05-11,101.121,101.441,101.061,101.331,1756608.3256487,IEF
2016-05-12,101.012,101.161,100.933,101.041,1379068.7426728,IEF
2016-05-13,101.111,101.471,101.061,101.441,5251073.2269628,IEF
2016-05-16,101.191,101.191,101.022,101.061,1867339.015446,IEF
2016-05-17,100.983,101.131,100.903,100.913,1266752.9879278,IEF
2016-05-18,100.693,100.703,100.016,100.155,3221176.2144448,IEF
2016-05-19,100.225,100.365,100.185,100.225,1470418.2741763,IEF
2016-05-20,100.235,100.375,100.165,100.275,1158168.5102003,IEF
2016-05-23,100.355,100.424,100.225,100.345,975459.40878333,IEF
2016-05-24,100.185,100.275,100.046,100.195,1055217.5881959,IEF
2016-05-25,100.165,100.265,100.105,100.155,973338.29273864,IEF
2016-05-26,100.295,100.524,100.235,100.434,1091345.825985,IEF
2016-05-27,100.474,100.514,100.155,100.255,2181229.0556251,IEF
2016-05-31,100.026,100.464,100.026,100.375,1896391.1779871,IEF
2016-06-01,100.623,100.663,100.285,100.335,3041628.2083542,IEF
2016-06-02,100.484,100.693,100.484,100.643,5499949.5044184,IEF
2016-06-03,101.441,101.619,101.411,101.599,2151826.552573,IEF
2016-06-06,101.381,101.53,101.291,101.321,1872845.0833614,IEF
2016-06-07,101.53,101.599,101.471,101.481,2917688.9786061,IEF
2016-06-08,101.56,101.649,101.511,101.599,1401853.9258164,IEF
2016-06-09,101.899,101.939,101.759,101.769,1450061.3824251,IEF
2016-06-10,102.058,102.237,101.949,102.118,2050932.5007889,IEF
2016-06-13,102.297,102.397,102.148,102.317,1123301.0967141,IEF
2016-06-14,102.576,102.576,102.257,102.287,1517900.9575791,IEF
2016-06-15,102.287,102.696,102.287,102.596,2595661.8032362,IEF
2016-06-16,102.865,103.094,102.606,102.696,3371533.5279355,IEF
2016-06-17,102.606,102.606,102.297,102.367,3428535.6355936,IEF
2016-06-20,101.919,101.988,101.859,101.929,2135660.6970199,IEF
2016-06-21,101.909,102.028,101.679,101.699,1631418.3100077,IEF
2016-06-22,101.769,101.919,101.669,101.899,1504920.2895365,IEF
2016-06-23,101.471,101.689,101.371,101.401,1872023.9414188,IEF
2016-06-24,103.034,103.044,102.696,102.775,4792043.8388398,IEF
2016-06-27,103.472,103.742,103.422,103.682,5073097.2358868,IEF
2016-06-28,103.652,103.732,103.462,103.662,1964569.0475598,IEF
2016-06-29,103.572,103.662,103.234,103.244,2915481.532235,IEF
2016-06-30,103.412,103.702,103.264,103.462,6211748.0654166,IEF
2016-07-01,103.95,103.97,103.532,103.752,5768935.7287379,IEF
2016-07-05,104.13,104.488,104.1,104.31,3189832.282888,IEF
2016-07-06,104.399,104.419,104.17,104.31,2094690.934061,IEF
2016-07-07,104.14,104.359,103.97,104.19,1442195.2843058,IEF
2016-07-08,104.2,104.409,104.05,104.379,2286860.2331142,IEF
2016-07-11,104.1,104.19,103.862,103.862,2974581.6675947,IEF
2016-07-12,103.422,103.502,103.104,103.234,4486915.322957,IEF
2016-07-13,103.532,103.682,103.452,103.492,3354375.8774689,IEF
2016-07-14,102.934,103.204,102.915,103.074,3010632.6096263,IEF
2016-07-15,102.775,102.845,102.576,102.686,3064766.7435318,IEF
2016-07-18,102.845,102.934,102.556,102.656,4549355.2373422,IEF
2016-07-19,102.895,103.024,102.805,102.924,4547594.5002185,IEF
2016-07-20,102.775,102.775,102.616,102.716,2413073.1627399,IEF
2016-07-21,102.466,102.984,102.447,102.944,2119852.2088647,IEF
2016-07-22,102.716,103.044,102.686,102.865,1242625.6693599,IEF
2016-07-25,102.835,102.964,102.765,102.775,969127.17972043,IEF
2016-07-26,102.934,102.934,102.656,102.845,1846677.9598701,IEF
2016-07-27,102.974,103.284,102.855,103.284,2139487.3389329,IEF
2016-07-28,103.114,103.422,103.084,103.333,1330047.1710086,IEF
2016-07-29,103.522,103.762,103.442,103.732,2601736.0451607,IEF
2016-08-01,103.412,103.592,103.333,103.373,2698580.6023285,IEF
2016-08-02,102.915,103.333,102.915,103.124,3179102.2263799,IEF
2016-08-03,103.194,103.224,102.915,103.184,1250294.0108011,IEF
2016-08-04,103.402,103.622,103.393,103.422,1159273.7391475,IEF
2016-08-05,103.134,103.224,102.775,102.785,2577714.1298983,IEF
2016-08-08,102.676,102.885,102.576,102.726,1419456.2778484,IEF
2016-08-09,102.855,103.134,102.795,103.104,1977873.9562472,IEF
2016-08-10,103.154,103.442,103.134,103.373,1374226.2136621,IEF
2016-08-11,103.294,103.353,102.775,102.885,1984996.2081814,IEF
2016-08-12,103.393,103.532,103.224,103.244,1499018.708265,IEF
2016-08-15,103.094,103.154,102.924,102.944,1123114.3822871,IEF
2016-08-16,102.855,102.944,102.696,102.765,1560451.7701216,IEF
2016-08-17,102.795,103.074,102.676,102.915,1887390.7395315,IEF
2016-08-18,103.014,103.194,102.855,103.114,1355902.0999472,IEF
2016-08-19,102.835,102.934,102.646,102.765,1520363.3795657,IEF
2016-08-22,103.004,103.084,102.885,103.004,1180606.3643561,IEF
2016-08-23,103.074,103.174,102.895,102.994,1023089.6568139,IEF
2016-08-24,103.074,103.104,102.875,102.954,1464718.4649469,IEF
2016-08-25,102.865,102.974,102.775,102.785,1129524.9109484,IEF
2016-08-26,102.944,103.194,102.337,102.407,2164323.3692509,IEF
2016-08-29,102.586,102.885,102.576,102.815,1629916.5638634,IEF
2016-08-30,102.865,102.895,102.745,102.805,2719585.9753692,IEF
2016-08-31,102.815,102.944,102.696,102.696,2185883.8663677,IEF
2016-09-01,102.437,102.885,102.387,102.825,1930465.557079,IEF
2016-09-02,102.666,102.735,102.417,102.596,1684957.1661968,IEF
2016-09-06,102.566,103.124,102.526,103.064,1395724.4726366,IEF
2016-09-07,103.214,103.284,103.064,103.114,909659.63855267,IEF
2016-09-08,102.924,103.024,102.506,102.616,1399313.2042314,IEF
2016-09-09,102.257,102.267,102.088,102.138,1849121.3088776,IEF
2016-09-12,102.018,102.307,101.988,102.227,1572464.7354348,IEF
2016-09-13,102.297,102.307,101.609,101.859,2167146.1701584,IEF
2016-09-14,101.879,102.217,101.879,102.078,1154561.7094675,IEF
2016-09-15,102.018,102.177,101.839,102.108,1091529.5288891,IEF
2016-09-16,102.227,102.287,102.088,102.217,906176.31026347,IEF
2016-09-19,102.128,102.207,102.038,102.038,533043.58930192,IEF
2016-09-20,102.157,102.337,102.128,102.197,1280335.9605737,IEF
2016-09-21,102.088,102.407,101.979,102.367,1204713.6061039,IEF
2016-09-22,102.536,102.775,102.516,102.666,1100419.544834,IEF
2016-09-23,102.616,102.765,102.596,102.706,1035411.8051568,IEF
2016-09-26,102.845,103.094,102.825,103.004,830462.60626217,IEF
2016-09-27,103.294,103.294,103.074,103.174,1721514.0440953,IEF
2016-09-28,103.224,103.323,103.094,103.124,646585.03391471,IEF
2016-09-29,102.944,103.343,102.885,103.194,1221714.6573736,IEF
2016-09-30,103.204,103.224,102.785,102.934,1929072.2257633,IEF
2016-10-03,102.905,102.934,102.686,102.696,3378235.1704884,IEF
2016-10-04,102.576,102.666,102.227,102.237,4287529.4109151,IEF
2016-10-05,102.187,102.227,101.899,101.998,1618094.3283412,IEF
2016-10-06,101.899,102.058,101.779,101.799,1712409.2061751,IEF
2016-10-07,101.899,102.008,101.699,101.949,1738116.5704857,IEF
2016-10-10,101.719,101.719,101.501,101.669,1158261.8674139,IEF
2016-10-11,101.649,101.829,101.52,101.639,2108774.8233687,IEF
2016-10-12,101.55,101.639,101.421,101.639,1126556.5530952,IEF
2016-10-13,101.829,101.988,101.819,101.869,1290117.3873316,IEF
2016-10-14,101.589,101.889,101.501,101.53,2285379.5676311,IEF
2016-10-17,101.639,101.869,101.639,101.769,1618213.7854209,IEF
2016-10-18,101.629,101.969,101.619,101.969,1611429.8279055,IEF
2016-10-19,101.829,102.088,101.829,102.008,1372411.2691241,IEF
2016-10-20,102.157,102.157,101.899,101.929,1063765.2943581,IEF
2016-10-21,102.068,102.068,101.899,102.028,619971.20117602,IEF
2016-10-24,102.098,102.098,101.779,101.899,977866.6195146,IEF
2016-10-25,101.769,102.028,101.739,101.889,798048.58019352,IEF
2016-10-26,101.729,101.779,101.609,101.649,1233895.2641347,IEF
2016-10-27,101.281,101.321,101.051,101.281,3982396.8796683,IEF
2016-10-28,101.181,101.381,101.131,101.291,1425546.581229,IEF
2016-10-31,101.421,101.451,101.291,101.381,4791623.2294585,IEF
2016-11-01,101.071,101.589,101.012,101.381,2172415.3315964,IEF
2016-11-02,101.579,101.899,101.501,101.709,1578312.109292,IEF
2016-11-03,101.55,101.699,101.481,101.639,744286.8713012,IEF
2016-11-04,101.769,101.998,101.749,101.959,1842683.6765091,IEF
2016-11-07,101.569,101.639,101.481,101.52,2837957.9029007,IEF
2016-11-08,101.54,101.579,101.091,101.141,1281589.7579896,IEF
2016-11-09,100.673,100.673,99.5377,99.6173,6917627.9798461,IEF
2016-11-10,99.3186,99.6572,99.0037,99.0237,5902964.5644327,IEF
2016-11-11,99.209,99.2986,98.7916,98.8214,2691430.2428461,IEF
2016-11-14,98.2656,98.6391,98.0663,98.2656,4069301.4031993,IEF
2016-11-15,98.2556,98.4489,98.1869,98.2656,1508636.5089389,IEF
2016-11-16,98.0663,98.4289,98.0663,98.3602,2998197.0272498,IEF
2016-11-17,98.1869,98.2456,97.8482,97.9279,2709227.3400332,IEF
2016-11-18,97.898,98.0075,97.368,97.4627,4437533.3723718,IEF
2016-11-21,97.5433,97.6898,97.4338,97.5533,1475330.0682164,IEF
2016-11-22,97.6898,97.878,97.5533,97.6499,1891302.70793,IEF
2016-11-23,97.0621,97.3939,96.8162,97.2804,4994265.6017223,IEF
2016-11-25,97.3182,97.368,97.0523,97.1897,1027851.8785441,IEF
2016-11-28,97.5333,97.6997,97.4238,97.6599,2682776.1295373,IEF
2016-11-29,97.4826,97.7984,97.4138,97.7684,1891623.9370518,IEF
2016-11-30,97.1021,97.3382,96.9845,97.0721,3645076.1865791,IEF
2016-12-01,96.6049,96.7872,96.338,96.6906,3753657.6527837,IEF
2016-12-02,96.8968,97.2804,96.8968,97.1409,1797407.4356366,IEF
2016-12-05,96.7962,97.358,96.6906,97.1021,2469863.4599458,IEF
2016-12-06,97.1309,97.2405,97.0403,97.1409,1070980.9035058,IEF
2016-12-07,97.3282,97.5333,97.3182,97.4826,1339677.0177747,IEF
2016-12-08,97.1509,97.2206,96.9935,97.0921,1469506.7865433,IEF
2016-12-09,97.0403,97.1608,96.5571,96.5949,3530027.976617,IEF
2016-12-12,96.5283,96.7006,96.3958,96.5949,1665144.3562706,IEF
2016-12-13,96.7673,96.825,96.4934,96.6537,2158031.2938281,IEF
2016-12-14,96.9845,97.0621,95.8518,95.8708,4266180.7242504,IEF
2016-12-15,95.8518,95.8887,95.5579,95.6207,2164140.6701878,IEF
2016-12-16,95.7751,96.0281,95.5759,95.7353,1961247.3376726,IEF
2016-12-19,96.068,96.2204,95.9504,96.1716,1831414.557381,IEF
2016-12-20,95.822,96.0182,95.7552,95.9694,1049425.425594,IEF
2016-12-21,96.068,96.1816,96.0082,96.1337,2024796.4963688,IEF
2016-12-22,96.0182,96.1617,95.9405,96.0879,2023369.034459,IEF
2016-12-23,96.1816,96.2802,96.1527,96.1716,897516.17390874,IEF
2016-12-27,95.9405,96.0381,95.9305,96.0381,1241590.7092832,IEF
2016-12-28,96.0879,96.4834,96.0182,96.3858,1480504.8686,IEF
2016-12-29,96.5382,96.7962,96.5382,96.6637,1435919.2703392,IEF
2016-12-30,96.7105,97.0921,96.6836,96.9566,2636553.2665966,IEF
2017-01-03,96.5283,97.0223,96.4735,96.9068,3491562.796967,IEF
2017-01-04,96.865,97.0721,96.7673,97.0223,1646010.1428641,IEF
2017-01-05,97.2305,97.7984,97.1608,97.6898,3614588.5314001,IEF
2017-01-06,97.3082,97.5025,97.1708,97.2206,1730819.6502166,IEF
2017-01-09,97.5931,97.6499,97.4826,97.6111,1378060.8863033,IEF
2017-01-10,97.5633,97.7196,97.5125,97.5633,1462029.1748931,IEF
2017-01-11,97.6211,98.0474,97.4338,97.6798,1981893.3356334,IEF
2017-01-12,97.9378,98.1081,97.7097,97.7396,1669464.8879584,IEF
2017-01-13,97.4925,97.6798,97.1797,97.5125,1981319.1385782,IEF
2017-01-17,98.0663,98.1181,97.8482,98.0375,1790538.1516357,IEF
2017-01-18,97.7196,97.8084,97.2604,97.3002,3934518.6829094,IEF
2017-01-19,96.9665,97.0223,96.7205,96.9068,1988611.0396424,IEF
